LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	Student's T-test Significant ccpa mutant_wt	Student's T-test significant	Length	EC number	Gene names  (primary )_	Gene names  (ordered locus )_	Mass	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Intramembrane_	Subcellular location [CC]	Topological domain	Transmembrane_	Cross-reference (PRIDE)	Cross-reference (KEGG)	Cross-reference (BRENDA)	Cross-reference (eggNOG)	Cross-reference (KO)	COGcatcombined	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	-Log Student's T-test p-value ccpa mutant_wt	Student's T-test q-value ccpa mutant_wt	Student's T-test Difference ccpa mutant_wt	Student's T-test Test statistic ccpa mutant_wt	Sequence length_	Average molecular mass	Number of theoretical peptides (trypsin/P, 7-30)	Protein IDs	Majority protein IDs	Fasta headers	Gene name	Protein name
8.03466892242432	7.9554181098938	8.04099750518799	8.01998805999756	8.13357067108154	8.07236003875732	8.11028671264648	8.05491924285889					Phosphoglucosamine mutase (EC 5.4.2.10)	glmM llmg_0451	glmM	llmg_0451	0	0			452	5.4.2.10	glmM	llmg_0451	48,689	carbohydrate metabolic process [GO:0005975]	magnesium ion binding [GO:0000287];phosphoglucosamine mutase activity [GO:0008966]		0	0	0	0	0	llm:llmg_0451	0	COG1109;ENOG4107QJF	K03431	G	231	1	13	13	40	48.689	452	0	164.97	676600000	32219000	5248400	3673300	4335000	3584200	4052100	4159300	4958900	2207800	1.62939444086829	0.372503042596349	-0.080016016960144	-0.0779489641065434	452	48689.3218799999	21	A2RIG0	A2RIG0	sw|A2RIG0|GLMM_LACLM Phosphoglucosamine mutase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=glmM PE=3 SV=1	glmM	Phosphoglucosamine mutase
7.72091150283813	7.73206377029419	7.70457935333252	8.01790904998779	8.17583084106445	8.12283802032471	8.11484432220459	8.16094875335693					Similar to sucrose-specific PTS enzyme IIABC	llmg_0453		llmg_0453	0	0			161			llmg_0453	17,234	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	kinase activity [GO:0016301]		0	0	0	0	0	llm:llmg_0453	0	COG2190;ENOG4105C5Y	K02755	G	232	1	8	8	54.7	17.234	161	0	136.87	587280000	73410000	7115600	4975200	5034100	8224900	11248000	13110000	16041000	7661600	2.42466915518314	0.0823636363636364	-0.349749565124512	-0.324947758165608	161	17233.85508	8	A2RIG2	A2RIG2	tr|A2RIG2|A2RIG2_LACLM Similar to sucrose-specific PTS enzyme IIABC OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0453 PE=4 SV=1	llmg_0453	Similar to sucrose-specific PTS enzyme IIABC
7.90921354293823	7.72244453430176	7.61327075958252	7.97777366638184	7.99839448928833	7.91993522644043	7.96512174606323	8.04072093963623					Putative trehalose/maltose hydrolase (EC 2.4.1.8)	trePP llmg_0455	trePP	llmg_0455	0	0			769	2.4.1.8	trePP	llmg_0455	86,863	carbohydrate metabolic process [GO:0005975]	carbohydrate binding [GO:0030246];hydrolase activity [GO:0016787];maltose phosphorylase activity [GO:0050082]		0	0	0	0	0	llm:llmg_0455	0	COG1554;ENOG4105C71	K03731	G	234	1	17	17	25.2	86.862	769	0	91.278	524390000	14173000	2977900	3083000	2011500	1465400	1006200	1166400	1321200	1141200	1.03502833370359	0.248265486725664	-0.175367474555969	-0.16123909988532	769	86862.8482800003	37	A2RIG4	A2RIG4	tr|A2RIG4|A2RIG4_LACLM Putative trehalose/maltose hydrolase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=trePP PE=4 SV=1	trePP	Putative trehalose/maltose hydrolase
7.62138414382935	7.42457151412964	7.51904010772705	7.68019962310791	7.75732755661011	7.74620580673218	7.78137493133545	7.63872861862183					Beta-phosphoglucomutase (EC 5.4.2.6)	pgmB llmg_0456	pgmB	llmg_0456	0	0			221	5.4.2.6	pgmB	llmg_0456	24,067	carbohydrate metabolic process [GO:0005975]	beta-phosphoglucomutase activity [GO:0008801];hydrolase activity [GO:0016787];magnesium ion binding [GO:0000287]		0	0	0	0	0	llm:llmg_0456	0	COG0637;ENOG4107URF	K01838	S	235	1	6	6	25.3	24.067	221	0	12.974	280500000	21577000	3485700	1475600	1730800	2097400	3279300	2791600	4004000	2712600	1.40376773040985	0.245059829059829	-0.169610381126404	-0.159306272967299	221	24067.40108	13	A2RIG5	A2RIG5	tr|A2RIG5|A2RIG5_LACLM Beta-phosphoglucomutase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pgmB PE=4 SV=1	pgmB	Beta-phosphoglucomutase
6.56254243850708	6.68324518203735	6.68309211730957	6.70262861251831	6.75004529953003	6.82138919830322	6.79024982452393	6.89335680007935					Transcription regulator	lytR llmg_0461	lytR	llmg_0461	0	0			459		lytR	llmg_0461	49,133				0	0	0	0	0	llm:llmg_0461	0	COG1316;ENOG4108KGH		K	236	1	6	6	17.9	49.133	459	0	64.791	32804000	1929700	270550	289370	253180	203280	132890	252510	389910	137980	1.9086594733817	0.251088803088803	-0.155883193016052	-0.149293814508885	459	49133.41668	17	A2RIH0	A2RIH0	tr|A2RIH0|A2RIH0_LACLM Transcription regulator OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=lytR PE=4 SV=1	lytR	Transcription regulator
6.68117809295654	6.71427965164185	6.6910285949707	6.59412717819214	6.76631593704224	6.71661281585693	6.81984663009644	6.0761570930481					tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	truA llmg_0462	truA	llmg_0462	0	0			253	5.4.99.12	truA	llmg_0462	29,032	pseudouridine synthesis [GO:0001522];tRNA processing [GO:0008033]	pseudouridine synthase activity [GO:0009982];RNA binding [GO:0003723]		0	0	0	0	0	llm:llmg_0462	0	COG0101;ENOG4105DI7	K06173	J	237	1	3	3	17	29.032	253	0	6.6578	30494000	1905900	217260	200290	251590	180870	240060	244900	359910	211020	0.165317966540432	0.437394495412844	0.0754202604293823	0.0641268742345705	253	29031.86998	16	A2RIH1	A2RIH1	sw|A2RIH1|TRUA_LACLM tRNA pseudouridine synthase A OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=truA PE=3 SV=1	truA	tRNA pseudouridine synthase A
7.54167890548706	7.43557357788086	7.59784889221191	7.43990087509155	7.28985643386841	7.39672231674194	7.36882591247559	7.05407667160034					UPF0340 protein llmg_0465	llmg_0465		llmg_0465	0	0			180			llmg_0465	19,413				0	0	0	0	0	llm:llmg_0465	0	COG4475;ENOG4108UIC		S	240	1	2	2	12.2	19.413	180	0	7.106	159320000	22761000	4680500	3056300	3814700	2457000	1325600	2625700	3380500	1420400	1.38525516381766	0.184047619047619	0.226380228996277	0.208186897660287	180	19413.32238	7	A2RIH4	A2RIH4	sw|A2RIH4|Y465_LACLM UPF0340 protein llmg_0465 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0465 PE=3 SV=1	llmg_0465	UPF0340 protein llmg_0465
6.23565483093262	6.16067838668823	6.24506807327271	6.22536087036133	6.3935227394104	6.36578750610352	6.32058238983154	6.2668662071228					Putative aminotransferase (EC 2.6.1.-)	aspC llmg_0466	aspC	llmg_0466	0	0			378	2.6.1.-	aspC	llmg_0466	42,208		transaminase activity [GO:0008483]		0	0	0	0	0	llm:llmg_0466	0	COG0075;ENOG4105C5R		E	241	1	2	2	7.1	42.207	378	0	8.4596	11156000	743730	103550	58023	86702	54829	107670	111830	164280	56843	1.92658597340584	0.271611111111111	-0.119999170303345	-0.116092508337685	378	42207.61168	15	A2RIH5	A2RIH5	tr|A2RIH5|A2RIH5_LACLM Putative aminotransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=aspC PE=3 SV=1	aspC	Putative aminotransferase
7.18656063079834	7.22533512115479	7.15727519989014	7.1489725112915	7.12930297851563	6.98650312423706	6.92783212661743	7.17046689987183					Putative membrane protein	llmg_0476		llmg_0476	0	TRANSMEM 118 138 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 153 173 Helical. {ECO:0000256|SAM:Phobius}.			290			llmg_0476	33,426			integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 118 138 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 153 173 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_0476	0	COG4420;ENOG4108UME		S	242	1	3	3	14.1	33.425	290	0	64.565	76741000	6395100	1242600	1074500	744160	737240	708640	482330	682310	723360	1.09318281600064	0.269188571428571	0.126009583473206	0.118870355905871	290	33425.51698	12	A2RII5	A2RII5	tr|A2RII5|A2RII5_LACLM Putative membrane protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0476 PE=4 SV=1	llmg_0476	Putative membrane protein
6.81091785430908	6.98231172561646	6.89566564559937	6.8525652885437	6.39820337295532	6.18509912490845	5.88527011871338	6.11909246444702					Uncharacterized protein	llmg_0481		llmg_0481	0	0	+	ccpa mutant_wt	344			llmg_0481	38,618				0	0	0	0	0	llm:llmg_0481	0	COG5263;ENOG4106EQ3		S	244	1	3	3	10.5	38.617	344	0	6.2381	28206000	2350500	708540	746960	337760	261910	45700	70612	68006	111050	3.23735618242577	0.0316190476190476	0.738448858261108	0.664199275992089	344	38617.95258	12	A2RIJ0	A2RIJ0	tr|A2RIJ0|A2RIJ0_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0481 PE=4 SV=1	llmg_0481	Uncharacterized protein
7.52392864227295	7.51293754577637	7.60053730010986	7.61328125	7.52377223968506	7.45671510696411	7.47020483016968	7.36225605010986					Uncharacterized protein	llmg_0482		llmg_0482	0	0			394			llmg_0482	43,452				0	0	0	0	0	llm:llmg_0482	0	COG4990;ENOG4105MHI		M	245	1	6	6	21.6	43.451	394	0	112.19	199420000	11079000	2001500	1732400	1758300	1262900	1139400	1013100	1611300	560290	1.38149548062567	0.290271099744246	0.109434127807617	0.104987877894269	394	43451.9511799999	18	A2RIJ1	A2RIJ1	tr|A2RIJ1|A2RIJ1_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0482 PE=4 SV=1	llmg_0482	Uncharacterized protein
6.75635480880737	6.6036205291748	6.63894844055176	6.73497581481934	6.73571062088013	6.62694549560547	6.91666984558105	6.22671556472778					DNA-directed DNA polymerase (EC 2.7.7.7)	dnaE llmg_0483	dnaE	llmg_0483	0	0			1070	2.7.7.7	dnaE	llmg_0483	122,444	DNA replication [GO:0006260]	3'-5' exonuclease activity [GO:0008408];DNA binding [GO:0003677];DNA-directed DNA polymerase activity [GO:0003887]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|SAAS:SAAS00002413}.	0	0	0	llm:llmg_0483	0	COG0587;ENOG4105C0B	K02337	L	246	1	7	7	9.2	122.44	1070	0	23.186	29074000	484570	82917	49944	62418	65200	45822	55053	113340	9871.4	0.143681636011498	0.529996768982229	0.0569645166397095	0.049507197134542	1070	122443.857180001	60	A2RIJ2	A2RIJ2	tr|A2RIJ2|A2RIJ2_LACLM DNA-directed DNA polymerase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaE PE=4 SV=1	dnaE	DNA-directed DNA polymerase
7.86701345443726	7.76417636871338	7.69434213638306	7.73423147201538	7.82571792602539	7.74688339233398	7.81289339065552	7.69693279266357					Uncharacterized protein	llmg_0492		llmg_0492	0	0			278			llmg_0492	30,820		lipid binding [GO:0008289]		0	0	0	0	0	llm:llmg_0492	0	COG1307;ENOG4108RCR		S	247	1	12	12	43.2	30.82	278	0	68.983	356990000	25499000	5395200	3213200	3134800	2325100	3115400	2787800	3704100	1823500	0.041393175612583	0.951060710194731	-0.00566601753234863	-0.00540868906451269	278	30820.31778	14	A2RIK1	A2RIK1	tr|A2RIK1|A2RIK1_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0492 PE=4 SV=1	llmg_0492	Uncharacterized protein
6.4492621421814	6.52663660049438	6.07771921157837	6.53005886077881	6.91991233825684	6.54870891571045	6.46411609649658	6.31455659866333					Putative esterase/lipase	llmg_0493		llmg_0493	0	0			279			llmg_0493	30,734				0	0	0	0	0	llm:llmg_0493	0	COG2755;ENOG41090WU		E	248	1	2	2	10	30.734	279	0	29.914	20054000	2228300	346200	270000	323480	227010	368430	251700	268590	172850	0.442203640194812	0.25851094890511	-0.16590428352356	-0.142054118483312	279	30734.15488	9	A2RIK2	A2RIK2	tr|A2RIK2|A2RIK2_LACLM Putative esterase/lipase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0493 PE=4 SV=1	llmg_0493	Putative esterase/lipase
9.80848789215088	9.65383911132813	9.51978874206543	9.4441385269165	9.39908504486084	9.46354961395264	9.5698299407959	9.37460136413574					HU-like DNA-binding protein	hllA llmg_0496	hllA	llmg_0496	0	0			91		hllA	llmg_0496	9,676	chromosome condensation [GO:0030261]	DNA binding [GO:0003677]		0	0	0	0	0	llm:llmg_0496	0	COG0776;ENOG4105K70	K03530	L	250	1	17	17	92.3	9.676	91	0	180.6	20300000000	4068700000	464030000	378370000	723280000	550080000	438710000	506030000	565410000	442750000	0.852567755569626	0.257789090909091	0.154797077178955	0.141864333029653	91	9676.15758	5	A2RIK5	A2RIK5	tr|A2RIK5|A2RIK5_LACLM HU-like DNA-binding protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=hllA PE=3 SV=1	hllA	HU-like DNA-binding protein
7.15748691558838	7.3347954750061	7.26116752624512	7.44152212142944	7.21748399734497	7.24686765670776	7.15048027038574	6.83877992630005					Pyridoxal-phosphate dependent aminotransferase (EC 2.8.1.7)	nifZ llmg_0505	nifZ	llmg_0505	0	0			381	2.8.1.7	nifZ	llmg_0505	41,753		cysteine desulfurase activity [GO:0031071];transaminase activity [GO:0008483]		0	0	0	0	0	llm:llmg_0505	0	COG1104;ENOG4105C3J	K04487	E	251	1	4	4	12.3	41.752	381	0	3.6324	100870000	4803200	848310	761430	798740	659170	307710	572770	603530	251540	0.833465776200115	0.239797235023041	0.185340046882629	0.166786861904696	381	41752.81658	21	A2RIL4	A2RIL4	tr|A2RIL4|A2RIL4_LACLM Pyridoxal-phosphate dependent aminotransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=nifZ PE=3 SV=1	nifZ	Pyridoxal-phosphate dependent aminotransferase
7.42954254150391	7.43316173553467	7.46287679672241	7.37364768981934	7.56301784515381	7.5508885383606	7.69522762298584	7.55516719818115					Peptide binding protein	llmg_0507		llmg_0507	0	0			549			llmg_0507	59,823	transmembrane transport [GO:0055085]		ATP-binding cassette (ABC) transporter complex [GO:0043190]	0	0	0	0	0	llm:llmg_0507	0	COG4166;ENOG4107QSI	K15580	E	252	1	10	10	23.1	59.823	549	0	69.119	200240000	7701400	1679800	1035800	1267100	584580	562090	685270	1381900	504920	2.25104003763744	0.245662337662338	-0.166268110275269	-0.159954124062124	549	59823.4683799999	26	A2RIL6	A2RIL6	tr|A2RIL6|A2RIL6_LACLM Peptide binding protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0507 PE=4 SV=1	llmg_0507	Peptide binding protein
6.90205717086792	6.95458030700684	6.95432949066162	7.05119132995605	7.1146445274353	7.1216254234314	6.94245958328247	7.07547378540039					Cysteine synthase (EC 2.5.1.47)	llmg_0508		llmg_0508	0	0			310	2.5.1.47		llmg_0508	32,492	cysteine biosynthetic process from serine [GO:0006535]	cysteine synthase activity [GO:0004124];transferase activity [GO:0016740]		0	0	0	0	0	llm:llmg_0508	0	COG0031;ENOG4105C6T	K01738	E	253	1	5	5	16.8	32.492	310	0	15.508	58072000	3629500	434110	357480	372950	406090	499430	566870	485010	507590	0.965697498586981	0.318915887850467	-0.0980112552642822	-0.0931699658515753	310	32492.11628	16	A2RIL7	A2RIL7	tr|A2RIL7|A2RIL7_LACLM Cysteine synthase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0508 PE=3 SV=1	llmg_0508	Cysteine synthase
7.73030567169189	7.69056797027588	7.70240449905396	7.74169492721558	7.86803865432739	7.76422119140625	7.51085329055786	7.76409387588501					Putative penicillin-binding protein 1a (EC 2.4.2.-)	ponA llmg_0511	ponA	llmg_0511	0	0			693	2.4.2.-	ponA	llmg_0511	75,264		penicillin binding [GO:0008658];transferase activity, transferring glycosyl groups [GO:0016757]		0	0	0	0	0	llm:llmg_0511	0	COG0744;ENOG4105BZ4	K05366	M	255	1	14	14	31.2	75.263	693	0	92.057	320800000	11457000	2346100	1638600	1492700	1498600	1059400	1166200	1402000	853500	0.0480017217758116	0.902334905660377	-0.0105584859848022	-0.00980399845516721	693	75263.91138	28	A2RIM0	A2RIM0	tr|A2RIM0|A2RIM0_LACLM Putative penicillin-binding protein 1a OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ponA PE=4 SV=1	ponA	Putative penicillin-binding protein 1a
8.07838439941406	8.08728408813477	8.0691499710083	8.13174724578857	8.14786148071289	8.11357593536377	8.07842063903809	8.16705131530762					UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	murA murA2 llmg_0517	murA	llmg_0517	0	0			426	2.5.1.7	murA	llmg_0517	45,732	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360];UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00111, ECO:0000256|SAAS:SAAS00767211}.	0	0	0	llm:llmg_0517	0	COG0766;ENOG4105CDF	K00790	M	257	1	13	13	35.4	45.731	426	0	221.79	737770000	43398000	6446300	5248600	5128500	4688500	5216100	5479200	6671800	4519500	0.713505564424535	0.657552068473609	-0.035085916519165	-0.0342649713083995	426	45731.73648	17	A2RIM6	A2RIM6	tr|A2RIM6|A2RIM6_LACLM UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=murA PE=3 SV=1	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
9.11497783660889	9.11895847320557	9.14872646331787	9.12054061889648	8.94774723052979	9.10721015930176	9.02374649047852	8.9704122543335					Trigger factor (TF) (EC 5.2.1.8) (PPIase)	tig llmg_0519	tig	llmg_0519	0	0			427	5.2.1.8	tig	llmg_0519	46,947	cell cycle [GO:0007049];cell division [GO:0051301];protein folding [GO:0006457];protein transport [GO:0015031]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm. Note=About half TF is bound to the ribosome near the polypeptide exit tunnel while the other half is free in the cytoplasm. {ECO:0000255|HAMAP-Rule:MF_00303}.	0	0	0	llm:llmg_0519	0	COG0544;ENOG4105DEA	K03545	O	258	1	30	30	69.6	46.946	427	0	323.31	7136300000	297350000	56025000	41131000	42177000	34420000	25120000	36831000	42257000	19386000	1.692384687539	0.282882978723404	0.113521814346313	0.109549503973355	427	46946.59648	24	A2RIM8	A2RIM8	sw|A2RIM8|TIG_LACLM Trigger factor OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=tig PE=3 SV=1	tig	Trigger factor
6.01973915100098	6.18630647659302	6.12642383575439	6.26674890518188	6.48115587234497	6.32502269744873	6.23213195800781	6.47590351104736					DNA primase (EC 2.7.7.-)	dnaG llmg_0520	dnaG	llmg_0520	0	0			637	2.7.7.-	dnaG	llmg_0520	72,846		DNA binding [GO:0003677];DNA primase activity [GO:0003896];zinc ion binding [GO:0008270]	primosome complex [GO:1990077]	0	0	0	0	0	llm:llmg_0520	0	COG0358;ENOG4105C9G	K02316	L	259	1	2	2	4.9	72.845	637	0	43.726	10652000	280310	27178	29936	26262	30060	47256	37678	40202	41733	1.54041869142896	0.180654545454545	-0.228748917579651	-0.211806481416151	637	72846.2391799999	38	A2RIM9	A2RIM9	tr|A2RIM9|A2RIM9_LACLM DNA primase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaG PE=3 SV=1	dnaG	DNA primase
8.43563747406006	8.41690635681152	8.4096622467041	8.34801292419434	8.41440486907959	8.31569766998291	8.39960479736328	8.31860542297363					RNA polymerase sigma factor SigA	rpoD sigA llmg_0521	rpoD	llmg_0521	0	0			447		rpoD	llmg_0521	50,725	transcription initiation from bacterial-type RNA polymerase promoter [GO:0001123]	DNA binding [GO:0003677];sigma factor activity [GO:0016987];transcription factor activity, sequence-specific DNA binding [GO:0003700]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00963, ECO:0000256|SAAS:SAAS00003349}.	0	0	0	llm:llmg_0521	0	COG0568;ENOG4105DG1	K03086	K	260	1	26	26	58.6	50.725	447	0	165.85	1444100000	60171000	11592000	7983200	8589200	5871700	5116500	7158100	9335500	4525500	0.590629726501107	0.616715350223547	0.0404765605926514	0.0392103866263639	447	50725.2134799999	24	A2RIN0	A2RIN0	tr|A2RIN0|A2RIN0_LACLM RNA polymerase sigma factor SigA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpoD PE=3 SV=1	rpoD	RNA polymerase sigma factor SigA
7.93067932128906	8.05778026580811	8.02321147918701	8.01212024688721	7.86474847793579	7.95458984375	7.92509031295776	7.83990526199341					Glyceraldehyde 3-phosphate dehydrogenase (EC 1.2.1.12)	gapA llmg_0530	gapA	llmg_0530	0	0			337	1.2.1.12	gapA	llmg_0530	36,043	glucose metabolic process [GO:0006006]	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365];NAD binding [GO:0051287];NADP binding [GO:0050661]		0	0	0	0	0	llm:llmg_0530	0	COG0057;ENOG4105C17	K00134	G	261	1	10	8	32.9	36.042	337	0	25.994	530470000	35365000	6059800	5025200	5330500	4734300	2627200	3755400	5221300	2611000	1.56963018672197	0.289658031088083	0.109864354133606	0.105869014571292	337	36042.84288	15	A2RIN9	A2RIN9	tr|A2RIN9|A2RIN9_LACLM Glyceraldehyde 3-phosphate dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gapA PE=3 SV=1	gapA	Glyceraldehyde 3-phosphate dehydrogenase
8.11206817626953	8.16793727874756	8.20035839080811	8.21500301361084	8.30580234527588	8.2677116394043	8.2643928527832	8.28699493408203					Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def llmg_0532	def	llmg_0532	0	0			211	3.5.1.88	def	llmg_0532	23,783	translation [GO:0006412]	metal ion binding [GO:0046872];peptide deformylase activity [GO:0042586]		0	0	0	0	0	llm:llmg_0532	0	COG0242;ENOG4108Z02	K01462	J	262	1	14	14	71.1	23.783	211	0	102.93	1136400000	94698000	12296000	15384000	13286000	10211000	12308000	10653000	12118000	8441600	2.31129795422042	0.290948979591837	-0.107383728027344	-0.104790044037452	211	23783.30738	12	A2RIP1	A2RIP1	tr|A2RIP1|A2RIP1_LACLM Peptide deformylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=def PE=3 SV=1	def	Peptide deformylase
7.09015226364136	7.12300157546997	7.13792371749878	7.18768978118896	7.11869430541992	7.07144021987915	7.02230453491211	7.17889070510864					UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)	uvrB llmg_0534	uvrB	llmg_0534	0	0			692		uvrB	llmg_0534	79,015	nucleotide-excision repair [GO:0006289];SOS response [GO:0009432]	ATP binding [GO:0005524];DNA binding [GO:0003677];excinuclease ABC activity [GO:0009381];helicase activity [GO:0004386]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00204}.	0	0	A2RIP3	llm:llmg_0534	0	COG0556;ENOG4105CCW	K03702	L	264	1	14	14	26	79.014	692	0	46.107	78169000	2004300	345480	314890	331430	215000	194370	174860	328720	99599	0.417668796052709	0.649228985507246	0.036859393119812	0.0354723990160722	692	79015.34548	39	A2RIP3	A2RIP3	sw|A2RIP3|UVRB_LACLM UvrABC system protein B OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=uvrB PE=3 SV=1	uvrB	UvrABC system protein B
7.67970037460327	8.1629524230957	7.78881883621216	8.11065673828125	6.81666564941406	6.80130767822266	6.74950456619263	7.07110834121704					Arginine-binding periplasmic protein 1	gltS llmg_0535	gltS	llmg_0535	0	0	+	ccpa mutant_wt	273		gltS	llmg_0535	28,976				0	0	0	0	0	llm:llmg_0535	0	COG0834;ENOG4107XX8	K02030	E	265	1	13	13	48	28.976	273	0	85.959	316660000	19791000	4678500	6330000	5092900	3216700	106260	124350	177020	65576	3.61416680340122	0	1.0758855342865	0.94468497278839	273	28976.11848	16	A2RIP4	A2RIP4	tr|A2RIP4|A2RIP4_LACLM Arginine-binding periplasmic protein 1 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gltS PE=4 SV=1	gltS	Arginine-binding periplasmic protein 1
6.76080703735352	6.91297626495361	6.92824220657349	6.93505859375	6.40861225128174	6.71539878845215	6.25955009460449	6.23566293716431					Acetylornithine deacetylase (EC 3.5.1.16)	argE llmg_0536	argE	llmg_0536	0	0			373	3.5.1.16	argE	llmg_0536	41,360	metabolic process [GO:0008152]	acetylornithine deacetylase activity [GO:0008777]		0	0	0	0	0	llm:llmg_0536	0	COG0624;ENOG4105CWC	K01438	E	266	1	3	3	11.5	41.359	373	0	7.7868	23490000	1677800	346200	456560	563840	311250	0	0	0	0	2.18063805388286	0.0612142857142857	0.479465007781982	0.428902511514233	373	41359.71508	14	A2RIP5	A2RIP5	tr|A2RIP5|A2RIP5_LACLM Acetylornithine deacetylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=argE PE=4 SV=1	argE	Acetylornithine deacetylase
