LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	Protein IDs	Majority protein IDs	Fasta headers
6.70154190063477	6.85886192321777	6.84953594207764	6.80550098419189	NaN	6.93762826919556	7.10693836212158	6.99633646011353					Probable potassium transport system protein kup 2;Putative potassium transport system protein kup 1	kup1 kupA llmg_0587;kup2 llmg_0588	kup1;kup2	llmg_0587;llmg_0588	0	TRANSMEM 101 121 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 103 123 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 14 34 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 147 167 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 149 169 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 173 193 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 175 195 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 18 38 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 218 238 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 220 240 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 252 272 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 292 312 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 294 314 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 343 363 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 345 365 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 373 393 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 374 394 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 402 422 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 403 423 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 424 444 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 427 447 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 58 78 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.;TRANSMEM 60 80 Helical. {ECO:0000255|HAMAP-Rule:MF_01522}.	294	2	5	5	7.9	75.543	671	0	14.644	42467000	1516700	84066	201010	219510	178090	23210	178810	467950	164040	A2RIU1;P96790	A2RIU1	sw|A2RIU1|KUP2_LACLM Probable potassium transport system protein kup 2 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=kup2 PE=3 SV=1
7.26028633117676	7.27341794967651	7.16687393188477	7.13637161254883	7.40020990371704	7.58040046691895	7.57062482833862	7.38374376296997					Uncharacterized protein	llmg_0589		llmg_0589	0	TRANSMEM 6 27 Helical. {ECO:0000256|SAM:Phobius}.	295	1	3	3	44.6	6.2324	56	0	11.747	140780000	35194000	4627100	3509400	3345700	2515100	2587900	7147400	8915800	2546000	A2RIU2	A2RIU2	tr|A2RIU2|A2RIU2_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0589 PE=4 SV=1
7.66009664535522	7.66887950897217	7.71386003494263	7.70581245422363	7.51452112197876	7.59819936752319	7.56230497360229	7.56280422210693					Uncharacterized protein	llmg_0592		llmg_0592	0	0	297	1	7	7	34.7	25.754	222	0	121.89	243790000	17414000	1965300	2650000	3242900	2398800	1385600	1738400	2571600	1461000	A2RIU5	A2RIU5	tr|A2RIU5|A2RIU5_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0592 PE=4 SV=1
8.85133743286133	8.8329553604126	8.86892032623291	8.84262180328369	8.90620040893555	8.86616897583008	8.86234569549561	8.81210422515869					Prohibitin/stomatin like protein	llmg_0593		llmg_0593	0	TRANSMEM 6 29 Helical. {ECO:0000256|SAM:Phobius}.	298	1	23	23	61.3	33.286	300	0	155.36	4460400000	234760000	37032000	28847000	33780000	21877000	28584000	27530000	38161000	18944000	A2RIU6	A2RIU6	tr|A2RIU6|A2RIU6_LACLM Prohibitin/stomatin like protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0593 PE=4 SV=1
NaN	7.37276458740234	7.48962116241455	7.33551788330078	NaN	7.44889163970947	NaN	7.50483751296997					Uncharacterized protein	llmg_0602		llmg_0602	0	0	303	1	2	2	18.5	13.771	124	0	9.1971	129970000	16246000	1143700	2075700	3067500	1646300	1175800	2293500	2717900	2125500	A2RIV5	A2RIV5	tr|A2RIV5|A2RIV5_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0602 PE=4 SV=1
6.93463468551636	6.9813928604126	7.05119132995605	7.08221054077148	7.11905765533447	7.19840955734253	7.15244102478027	7.31529855728149					Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz llmg_0604	rnz	llmg_0604	0	0	304	1	6	6	17.9	33.943	307	0	10.116	72709000	3635400	219180	216900	276900	150610	192720	2059600	278590	240920	A2RIV7	A2RIV7	sw|A2RIV7|RNZ_LACLM Ribonuclease Z OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rnz PE=3 SV=1
7.25418519973755	7.21002388000488	7.24358367919922	7.29225587844849	7.2933406829834	7.29699420928955	7.22716665267944	7.13902854919434					Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt llmg_0607	apt	llmg_0607	0	0	306	1	3	3	28.2	18.697	170	0	31.047	102180000	11354000	1885900	1703800	1788500	1593400	1408800	1330700	1135400	507150	A2RIW0	A2RIW0	sw|A2RIW0|APT_LACLM Adenine phosphoribosyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=apt PE=3 SV=1
7.48825454711914	7.6210412979126	7.52398061752319	7.65983057022095	7.55670022964478	7.47439098358154	7.5080714225769	7.58604669570923					Probable DNA-directed RNA polymerase subunit delta (RNAP delta factor)	rpoE llmg_0608	rpoE	llmg_0608	0	0	307	1	6	6	37.8	21.516	188	0	61.509	203890000	25486000	2747400	3954100	3401400	5017300	3431300	1685200	2262100	2987000	A2RIW1	A2RIW1	sw|A2RIW1|RPOE_LACLM Probable DNA-directed RNA polymerase subunit delta OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpoE PE=3 SV=1
7.84715890884399	7.95020437240601	7.92922973632813	7.9070725440979	8.01355361938477	8.01131629943848	7.85490083694458	8.04012775421143					Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)	pabC mltG llmg_0609	pabC	llmg_0609	0	TRANSMEM 177 197 Helical. {ECO:0000256|HAMAP-Rule:MF_02065}.	308	1	13	13	28.1	60.845	545	0	144.35	505030000	17415000	2364400	2456700	2218500	1824900	2154300	2396600	2186600	1813000	A2RIW2	A2RIW2	tr|A2RIW2|A2RIW2_LACLM Endolytic murein transglycosylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pabC PE=3 SV=1
8.60399913787842	8.51998519897461	8.55966758728027	8.55413722991943	8.57941818237305	8.61102199554443	8.57295322418213	8.66613388061523					Transcription elongation factor GreA (Transcript cleavage factor GreA)	greA llmg_0610	greA	llmg_0610	0	0	309	1	10	10	66	17.247	156	0	65.408	2325600000	258400000	45383000	27600000	30985000	24427000	31379000	31123000	39378000	28122000	A2RIW3	A2RIW3	sw|A2RIW3|GREA_LACLM Transcription elongation factor GreA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=greA PE=3 SV=1
7.86041593551636	7.86188650131226	7.86561298370361	7.83845853805542	7.90632963180542	7.83224058151245	7.81511926651001	7.92584800720215					ATP-dependent Clp protease ATP-binding subunit	clpC llmg_0615	clpC	llmg_0615	0	0	311	1	22	22	31.9	90.362	816	0	162.33	420430000	12012000	2023800	1722000	1506900	1173500	1411100	1325700	1611200	1238200	A2RIW9	A2RIW9	tr|A2RIW9|A2RIW9_LACLM ATP-dependent Clp protease ATP-binding subunit OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=clpC PE=3 SV=1
8.50204467773438	8.45598602294922	8.50533962249756	8.44312191009521	8.60717582702637	8.60366344451904	8.63244724273682	8.56107711791992					Ribosome hibernation promotion factor (HPF) (Lactococcus lactis hibernation promotion factor) (LIHPF)	hpf yfiA llmg_0616	hpf	llmg_0616	0	0	312	1	8	8	45.4	21.314	185	0	156.38	2135200000	427050000	72310000	42997000	48300000	33153000	52040000	57707000	60718000	59823000	A2RIX0	A2RIX0	sw|A2RIX0|HPF_LACLM Ribosome hibernation promotion factor OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=hpf PE=1 SV=1
9.95474910736084	10.0043210983276	9.98464012145996	9.93297100067139	9.76849746704102	9.8606071472168	9.87366390228271	9.73962783813477					Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno llmg_0617	eno	llmg_0617	0	0	313	1	38	38	86.4	46.911	433	0	323.31	49300000000	2242700000	412540000	345460000	331710000	255720000	198990000	211080000	309350000	177820000	A2RIX1	A2RIX1	sw|A2RIX1|ENO_LACLM Enolase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=eno PE=3 SV=1
6.38183689117432	6.34902477264404	6.39635610580444	6.46474266052246	6.40205478668213	NaN	6.49028158187866	6.48494005203247					Putative ABC transporter permease protein	llmg_0625		llmg_0625	0	TRANSMEM 15 39 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 240 260 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 281 304 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 324 346 Helical. {ECO:0000256|SAM:Phobius}.	315	1	3	3	11.5	38.909	357	0	6.6177	16094000	1341200	92499	67857	240100	327800	62948	227760	255210	67016	A2RIX9	A2RIX9	tr|A2RIX9|A2RIX9_LACLM Putative ABC transporter permease protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0625 PE=3 SV=1
8.2741813659668	8.39366340637207	8.327073097229	8.34173107147217	7.99706315994263	7.97346019744873	8.02669620513916	8.09489059448242					Long-chain acyl-CoA synthetase (EC 6.2.1.1)	fadD llmg_0627	fadD	llmg_0627	0	0	316	1	11	11	28.6	57.573	507	0	126.39	945600000	42982000	7386600	8331600	7157500	7007800	3296900	3180900	4195800	2424400	A2RIY1	A2RIY1	tr|A2RIY1|A2RIY1_LACLM Long-chain acyl-CoA synthetase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fadD PE=4 SV=1
6.85361909866333	6.52624893188477	6.49486398696899	6.52750110626221	NaN	6.39107608795166	6.33300352096558	NaN					Divalent cation transport-related protein	llmg_0628		llmg_0628	0	TRANSMEM 244 267 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 279 299 Helical. {ECO:0000256|SAM:Phobius}.	317	1	3	3	11.5	36.138	305	0	38.086	18852000	2094700	718440	328510	282070	285360	128360	152860	153850	45232	A2RIY2	A2RIY2	tr|A2RIY2|A2RIY2_LACLM Divalent cation transport-related protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0628 PE=4 SV=1
6.70960903167725	NaN	6.78750991821289	6.68388414382935	6.4567608833313	6.41670703887939	6.27297830581665	6.35579633712769					Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE llmg_0630	coaE	llmg_0630	0	0	318	1	2	2	10	24.968	219	0	7.6904	18410000	1673600	183140	76753	464310	519080	180200	123710	53264	73136	A2RIY4	A2RIY4	tr|A2RIY4|A2RIY4_LACLM Dephospho-CoA kinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=coaE PE=3 SV=1
6.80884552001953	6.86284685134888	6.8716607093811	6.91475009918213	6.66865587234497	6.74746608734131	6.45227718353271	6.75524187088013					Cell division protein ftsW1	ftsW1 llmg_0633	ftsW1	llmg_0633	0	TRANSMEM 111 135 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 12 34 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 163 181 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 187 208 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 215 238 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 307 328 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 340 364 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 370 392 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 46 65 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 77 99 Helical. {ECO:0000256|SAM:Phobius}.	319	1	2	2	6.4	46.062	420	0	26.544	34895000	3489500	695450	559170	581150	539200	228550	337560	270950	277510	A2RIY7	A2RIY7	tr|A2RIY7|A2RIY7_LACLM Cell division protein ftsW1 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ftsW1 PE=3 SV=1
8.76816463470459	8.77069759368896	8.71365833282471	8.73689842224121	8.36301040649414	8.34494209289551	8.32399463653564	8.34752559661865					Pyruvate carboxylase (EC 6.4.1.1)	pycA llmg_0634	pycA	llmg_0634	0	0	320	1	45	45	47.6	126.39	1137	0	323.31	2425900000	45772000	11672000	8954500	7841900	6390600	2487900	2558400	4117400	1748400	A2RIY8	A2RIY8	tr|A2RIY8|A2RIY8_LACLM Pyruvate carboxylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pycA PE=4 SV=1
7.03394603729248	7.20601606369019	6.94410753250122	7.25418519973755	6.64855527877808	6.66793823242188	6.57764101028442	6.72912406921387					Aconitate hydratase (Aconitase) (EC 4.2.1.3)	citB llmg_0636	citB	llmg_0636	0	0	322	1	7	7	11.4	94.71	848	0	9.3377	53551000	1306100	316370	253190	241170	212600	64062	68384	85059	65297	A2RIZ0	A2RIZ0	tr|A2RIZ0|A2RIZ0_LACLM Aconitate hydratase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=citB PE=3 SV=1
7.66070413589478	7.57399654388428	7.57711267471313	7.68811702728271	7.19080781936646	7.48555088043213	7.42850732803345	NaN					Uncharacterized protein	llmg_0639		llmg_0639	0	TRANSMEM 6 27 Helical. {ECO:0000256|SAM:Phobius}.	324	1	7	6	30.7	21.04	176	0	10.786	214810000	23868000	5814000	2049700	1820100	4564700	476210	4265400	1215400	3662400	A2RIZ3	A2RIZ3	tr|A2RIZ3|A2RIZ3_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0639 PE=4 SV=1
7.28562498092651	7.29832887649536	7.2909688949585	7.12518835067749	7.06479501724243	7.12681293487549	6.98015785217285	7.24321174621582					Cation-transporting ATPase, E1-E2 family (EC 3.6.1.-)	pacL llmg_0643	pacL	llmg_0643	0	TRANSMEM 258 277 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 289 318 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 60 79 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 794 813 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 819 838 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 858 878 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 890 909 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 91 111 Helical. {ECO:0000256|SAM:Phobius}.	325	1	6	6	9.2	101.29	918	0	8.5773	92562000	2501700	521840	354450	409610	400370	181370	258300	310000	65714	A2RIZ7	A2RIZ7	tr|A2RIZ7|A2RIZ7_LACLM Cation-transporting ATPase, E1-E2 family OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pacL PE=4 SV=1
8.22201347351074	8.38042831420898	8.38142204284668	8.25820636749268	8.47469711303711	NaN	NaN	8.40681266784668					Type I restriction-modification system restriction subunit (EC 3.1.21.3)	hsdR llmg_0658	hsdR	llmg_0658	0	0	326	1	5	5	5.2	123.03	1058	0	6.0247	943900000	16855000	324570	250510	355220	3630500	9270000	1135600	758330	1130600	A2RJ11	A2RJ11	tr|A2RJ11|A2RJ11_LACLM Type I restriction-modification system restriction subunit OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=hsdR PE=4 SV=1
6.43309736251831	6.45619916915894	6.58581018447876	6.65892696380615	6.34183025360107	6.24802255630493	6.25010251998901	6.31896018981934					CorA like magnesium and cobalt transport protein	llmg_0661		llmg_0661	0	TRANSMEM 259 278 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 290 310 Helical. {ECO:0000256|SAM:Phobius}.	329	1	3	3	11.7	36.486	316	0	43.581	15763000	985200	161580	153060	195950	186430	70920	65507	94747	57014	A2RJ14	A2RJ14	tr|A2RJ14|A2RJ14_LACLM CorA like magnesium and cobalt transport protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0661 PE=4 SV=1
6.83679246902466	6.88549137115479	7.26559591293335	6.88298511505127	NaN	6.36380004882813	6.37272787094116	NaN					Putative membrane protein	llmg_0673		llmg_0673	0	TRANSMEM 20 38 Helical. {ECO:0000256|SAM:Phobius}.	330	1	2	2	11.2	24.382	205	0	4.4517	35949000	3994300	1020200	898540	1016900	735990	56471	86610	108160	71484	A2RJ24	A2RJ24	tr|A2RJ24|A2RJ24_LACLM Putative membrane protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0673 PE=4 SV=1
6.29362773895264	NaN	NaN	NaN	7.99822902679443	8.56589508056641	8.48175811767578	7.98647594451904					Oligopeptide transport ATP-binding protein oppD	oppD llmg_0697	oppD	llmg_0697	0	0	333	1	17	17	63.3	37.371	338	0	113.27	618860000	47604000	40635	21208	18321	0	9781000	14361000	16974000	6408900	A2RJ49	A2RJ49	tr|A2RJ49|A2RJ49_LACLM Oligopeptide transport ATP-binding protein oppD OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=oppD PE=3 SV=1
NaN	7.19273471832275	NaN	NaN	8.09673595428467	8.42563247680664	8.26817989349365	7.87933683395386					Oligopeptide transport ATP-binding protein oppF	oppF llmg_0698	oppF	llmg_0698	0	0	334	1	18	18	42.6	35.976	319	0	148.43	487450000	28673000	93375	112000	67555	82134	3934100	5984600	14302000	4097200	A2RJ50	A2RJ50	tr|A2RJ50|A2RJ50_LACLM Oligopeptide transport ATP-binding protein oppF OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=oppF PE=3 SV=1
NaN	NaN	NaN	NaN	7.29369401931763	7.10676860809326	7.10215902328491	NaN					Peptide transport system permease protein oppB	oppB llmg_0699	oppB	llmg_0699	0	TRANSMEM 142 163 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 183 205 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 242 266 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 286 312 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 9 27 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 99 121 Helical. {ECO:0000256|RuleBase:RU363032}.	335	1	2	2	7.2	35.961	319	0.0036265	2.0093	43108000	5388500	0	0	0	0	1383500	1144300	1477800	1383000	A2RJ51	A2RJ51	tr|A2RJ51|A2RJ51_LACLM Peptide transport system permease protein oppB OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=oppB PE=3 SV=1
6.06404590606689	6.03217554092407	5.89609050750732	6.27246809005737	9.53159427642822	9.51457405090332	9.39070510864258	9.44073581695557					Oligopeptide-binding protein oppA	oppA llmg_0701	oppA	llmg_0701	0	0	336	1	39	27	52.3	65.84	600	0	323.31	8178300000	247830000	281140	219990	184690	193810	55096000	61508000	78984000	51361000	A2RJ53	A2RJ53	tr|A2RJ53|A2RJ53_LACLM Oligopeptide-binding protein oppA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=oppA PE=1 SV=1
7.750816822052	7.63857889175415	7.81391429901123	7.5901951789856	9.05323219299316	8.81279277801514	8.91687488555908	8.95594215393066					Endopeptidase O (EC 3.4.24.-)	pepO llmg_0702	pepO	llmg_0702	0	0	337	1	28	21	47.7	71.531	627	0	193.47	2491200000	77850000	1596600	865500	1257100	861210	18575000	18973000	20164000	15558000	A2RJ54	A2RJ54	tr|A2RJ54|A2RJ54_LACLM Endopeptidase O OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pepO PE=4 SV=1
NaN	NaN	NaN	NaN	6.4896068572998	6.32504320144653	6.29616022109985	6.47475528717041					Resolvase/intergrase	pSH74_09		pSH74_09	0	0	339	2	2	2	13.6	20.819	184	0.0097431	1.8001	6665700	605970	0	0	0	0	168190	141040	165950	130800	A2RJ63_LACLMDNA-invertase/resolvaseOS=Lactococcuslactissubsp.cremoris(strainMG1363)GN=tnpRPE=4SV=1^Atr;A0A1B1H1X6	A2RJ63_LACLMDNA-invertase/resolvaseOS=Lactococcuslactissubsp.cremoris(strainMG1363)GN=tnpRPE=4SV=1^Atr;A0A1B1H1X6	tr|A2RJ63|A2RJ63_LACLM DNA-invertase/resolvase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=tnpR PE=4 SV=1^Atr|Q7BGF0;tr|A0A1B1H1X6|A0A1B1H1X6_9LACT Resolvase/intergrase OS=Lactococcus lactis GN=pSH74_09 PE=4 SV=1
8.37544441223145	8.44563579559326	8.4523229598999	8.49609851837158	8.18087100982666	8.10622501373291	8.0397310256958	8.1418571472168					Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS llmg_0722	serS	llmg_0722	0	0	340	1	20	20	50.6	47.514	423	0	131.99	1257900000	59900000	12709000	11113000	12083000	9177100	4975900	3571900	4252000	2017200	A2RJ76	A2RJ76	sw|A2RJ76|SYS_LACLM Serine--tRNA ligase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=serS PE=3 SV=1
6.76522874832153	6.95704650878906	6.91452836990356	6.91711664199829	6.57095146179199	NaN	6.69664478302002	NaN					Uncharacterized protein	llmg_0724		llmg_0724	0	0	341	1	3	3	29.4	13.335	119	0	7.9107	32812000	3645800	764640	752610	863500	496970	179170	166060	375310	47564	A2RJ77	A2RJ77	tr|A2RJ77|A2RJ77_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0724 PE=4 SV=1
7.31003427505493	7.39640855789185	7.46161842346191	7.44987916946411	7.10629272460938	7.07077646255493	7.10267400741577	7.18344068527222					Uncharacterized protein	llmg_0726		llmg_0726	0	0	342	1	3	3	22	14.381	127	0	7.8618	127390000	14154000	2555700	2237100	2587300	2125800	849540	1020100	1700000	1078600	A2RJ79	A2RJ79	tr|A2RJ79|A2RJ79_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0726 PE=4 SV=1
9.26057243347168	9.31020450592041	9.30436134338379	9.36494445800781	9.08396816253662	8.99265480041504	8.97427654266357	9.08635997772217					PTS system, mannose-specific IID component	ptnD llmg_0727	ptnD	llmg_0727	0	TRANSMEM 138 158 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 178 198 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 264 281 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 288 306 Helical. {ECO:0000256|SAM:Phobius}.	343	1	15	15	38.1	33.62	307	0	172.18	9266200000	545070000	101260000	95018000	88778000	88275000	44612000	42154000	48122000	36849000	A2RJ80	A2RJ80	tr|A2RJ80|A2RJ80_LACLM PTS system, mannose-specific IID component OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ptnD PE=4 SV=1
9.63121032714844	9.66481113433838	9.6052188873291	9.56661415100098	9.25782203674316	9.24514198303223	9.29088020324707	9.20079612731934					PTS system, mannose-specific IIAB components (EC 2.7.1.69)	ptnAB llmg_0729	ptnAB	llmg_0729	0	0	345	1	29	29	71.4	35.063	329	0	242.99	18400000000	1530400000	341350000	290220000	262630000	206110000	93271000	111430000	135980000	89433000	A2RJ82	A2RJ82	tr|A2RJ82|A2RJ82_LACLM PTS system, mannose-specific IIAB components OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ptnAB PE=4 SV=1
8.13414478302002	8.1723108291626	8.18006896972656	8.17539596557617	7.75075531005859	7.78839445114136	7.67843627929688	7.8716835975647					Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk llmg_0732	cmk	llmg_0732	0	0	347	1	13	13	58.2	24.324	220	0	61.737	615010000	43929000	9685600	7635600	7760000	6928600	2836000	3704000	2830000	2549800	A2RJ85	A2RJ85	sw|A2RJ85|KCY_LACLM Cytidylate kinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=cmk PE=3 SV=1
7.39339971542358	7.50358629226685	7.5415415763855	7.48078298568726	7.01380586624146	6.9264554977417	6.98169612884521	7.04528379440308					Cell envelope-related transcriptional attenuator	llmg_0733		llmg_0733	0	TRANSMEM 117 140 Helical. {ECO:0000256|SAM:Phobius}.	348	1	6	6	18.4	52.163	463	0	26.516	120940000	5258300	1207100	1075600	1188100	801010	248890	152260	369480	215760	A2RJ86	A2RJ86	tr|A2RJ86|A2RJ86_LACLM Cell envelope-related transcriptional attenuator OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0733 PE=4 SV=1
7.48737859725952	7.43218326568604	7.58645248413086	7.46058225631714	8.00732135772705	7.86423826217651	7.91829776763916	8.02444458007813					Maltose ABC transporter permease protein malG	malG llmg_0737	malG	llmg_0737	0	TRANSMEM 112 135 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 12 35 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 141 161 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 198 221 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 247 272 Helical. {ECO:0000256|RuleBase:RU363032}.;TRANSMEM 72 100 Helical. {ECO:0000256|RuleBase:RU363032}.	350	1	2	2	7.3	32.125	288	0	19.979	340160000	42520000	4499100	2840900	3530400	2488900	7534000	5995900	8976700	6654500	A2RJ89	A2RJ89	tr|A2RJ89|A2RJ89_LACLM Maltose ABC transporter permease protein malG OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=malG PE=3 SV=1
